SYMBOL	foldChange
LHX9	-0.070451732
SCD5	0.044881002
MVD	0.028451386
PRAMEF4	0.031587232
SLC12A1	-0.057131041
SLC14A2	-0.0523865
ANXA13	0.095380006
PITPNM2	-0.033475117
MRPL46	0.034733652
ART5	0.081047121
DDX19B	0.028681667
PHKA2	0.034857846
THAP10	0.037687011
PTK6	-0.049304281
MYH2	0.123594316
LUZP4	-0.046350469
ZFPM2	0.074961163
PPP1R3G	0.061945104
SMPDL3B	-0.107462882
HSPA5	-0.027488333
PDILT	0.030985839
PAFAH1B3	0.045640247
EFNB3	-0.094986035
PLEKHG3	-0.045175157
RDH8	-0.066001017
B4GALT3	-0.031795163
OLIG3	0.029020104
COX7C	-0.032421836
OR2A25	0.041210117
SERPINA4	-0.033609265
FUCA2	-0.031065269
FPGT	0.029203153
MAP2K2	0.029982533
BTNL2	0.044594079
PI3	-0.099615129
HOXB7	-0.043102869
LRRC18	0.089064417
FAHD1	0.028136332
PTOV1	-0.028075228
KIF17	0.04517899
GRID1	-0.062384475
OR6C6	0.030162836
FHIT	-0.045457641
ZCCHC14	0.031314373
TBC1D8	0.038399083
DNAJC3	0.037166258
MDFI	0.057419302
OR51L1	-0.018417962
TMEM9	0.028666483
RARRES1	0.078269372
FIGN	0.065184172
INHBE	-0.083493233
PPP3R1	-0.025548387
IQCH	-0.047734623
C1orf87	-0.06062412
RIBC2	0.058608993
SSX5	-0.124271486
TNFSF11	-0.079881709
TRIM59	-0.052657056
CA2	0.081167774
OR2AG2	-0.037926145
SPARC	-0.052736886
ZNF267	0.033223808
DDX19A	0.023011338
MEF2D	0.031881035
APIP	-0.029717724
OR9A4	-0.042941094
INSL5	0.079182441
ZFP36	-0.061694277
NDUFA8	-0.027334048
MYBPHL	0.042019354
OR1J4	-0.03474699
EIF1	0.025263738
FTH1	0.038007394
FILIP1	-0.047966667
NKX1.1	0.027680587
CASP12	-0.055546132
STK40	-0.021254011
PAK1IP1	-0.028080899
PIK3CB	-0.033958511
QPCT	0.089488208
LSM4	-0.027762924
OR52I1	-0.029284661
NDUFB7	-0.032977603
ART4	0.037522114
SAA2	-0.083258483
SPECC1	-0.052239439
C3orf62	-0.027237996
CAMTA1	0.02617173
SLC45A1	0.04848854
SMYD1	-0.108881511
PRKAA1	-0.028478183
SPACA1	-0.064003794
CLDN9	0.045892311
F2RL3	-0.045421067
PPP2R5D	-0.032502358
ST3GAL5	-0.043581644
PPP4R1	-0.027233644
IL11	0.112726765
DOC2B	-0.061878584
SSR2	0.027883415
RPL5	0.028963104
ILDR1	-0.068491876
RPL34	0.036163998
POLR1A	-0.024297492
RBAK	-0.03418538
CD300E	0.070940855
SEMA3A	-0.071088902
ZNF740	-0.021452168
S100B	0.076019592
DIP2B	0.023911341
TAF15	0.037287665
NENF	-0.031448618
FBXL7	0.047184641
LDLRAD1	0.031494568
IREB2	0.025212
ZNF410	0.032739786
PPP3CC	0.031970963
KCNH1	0.036003316
IDH3B	-0.029882548
NKIRAS1	-0.023602858
CEBPD	-0.048099371
TUBB1	-0.054883127
MTHFR	-0.025378387
ACMSD	0.045306786
MTNR1B	0.061684623
MSLN	-0.068362697
SLC18A2	0.041161936
CNTF	0.050257095
C1QTNF8	0.052926727
PRG2	0.047044296
CORO2A	0.058512639
TBKBP1	0.031697274
ING2	0.025188996
WDR35	0.029835688
WDR46	-0.023226211
KCNE4	-0.074947888
MATN1	-0.039091309
BYSL	0.038867647
MT1F	-0.079637225
ARNT2	-0.087451374
AP3S1	-0.028165852
ZNF225	-0.030116081
LIPE	-0.046906638
FBXO10	0.039754875
OR5B3	0.023022907
ZSWIM2	0.02968548
SPA17	0.038558005
OR5T3	0.018291336
COG4	-0.026814623
MPPED2	-0.071329823
LACRT	-0.024714813
PIGZ	-0.046464952
POLL	0.024859809
USP51	-0.048539764
TREM1	-0.070746758
DIAPH2	0.045672755
TSPYL4	0.030775327
CUEDC1	0.031130988
LCE3C	-0.013942125
CUEDC2	0.025063457
GLIS3	0.069024623
PTPN11	-0.022474405
BMP3	-0.099502492
DIP2C	0.038681849
PSMD8	-0.025047539
GNG7	-0.049920731
TTC4	-0.026801243
TUFM	-0.027698773
PCDHB9	0.06224015
PLEKHA6	-0.070201393
STARD6	0.039894206
BTG1	-0.026519428
LRRC14	-0.032598382
RAB11B	0.02398337
ECHDC3	0.065643795
ITPA	0.033134086
LMBRD1	0.028924724
ACVR1B	-0.021806731
NXF1	0.020649027
PLP2	-0.038459127
MAPKAPK5	0.022749135
PIGX	0.030822819
TMEM108	-0.064595373
RASEF	0.076871914
RPL10	-0.024873732
ELP3	0.027635055
DUSP14	0.031989381
FBXL17	-0.028326334
NRAP	0.102581196
NEUROG1	-0.019918849
ZFY	0.108876004
FMO5	-0.042121673
OSBP2	-0.048623086
ATF7IP	0.022992074
MBD3	0.025687101
PANK2	-0.022706797
CEBPG	0.029308971
SLC7A13	-0.023139782
SNTB1	-0.044212134
PRB2	-0.089794744
C1orf35	0.02822055
CNOT10	-0.022773674
SPACA3	-0.065005023
SLC6A15	0.11350076
ZBTB7B	-0.029940654
RAB38	0.069432631
IL21R	-0.052992353
MSH4	-0.053109549
FECH	-0.023735198
TTF2	0.032944735
MKKS	-0.020819532
TTBK1	-0.047406247
MRPL11	0.027512552
BOC	-0.068068265
MMD2	-0.034900063
FZD3	0.05633676
SEC61A1	0.024052151
MAG	0.037729793
FHOD1	0.027122021
UACA	-0.02796991
PMCH	0.067211
KRTAP6.2	0.040420381
SYTL2	0.05359465
CHAT	-0.016762434
ZNF268	0.03558633
GREM2	0.082016082
IL7R	-0.072959382
MAGEA1	-0.136244415
UBLCP1	0.024746043
MMP25	0.044146659
DFFA	-0.028047211
HERC2P2	-0.041617092
DPH1	0.024618565
OR56B4	0.029402485
ZNF443	-0.035164713
SMARCE1	-0.025774831
CREB1	0.019571029
AMY2B	-0.041798728
B3GNTL1	-0.034279876
CHRFAM7A	-0.049074862
FRK	-0.053391547
HIPK3	-0.023394346
TCF19	0.034535023
ARFIP1	-0.021722715
MGAT3	-0.069684909
PWP1	-0.01694906
DAP	0.033606347
TIGD5	-0.030873594
TPH2	-0.022454011
TACC2	0.040387773
ITIH2	0.044889725
PHPT1	0.027163322
DDIT3	-0.044907176
HMBS	-0.029275081
SLCO1C1	0.052554758
PSCA	0.072412861
PRSS1	-0.017995229
ELAC2	-0.038393631
POLR2C	0.020903986
LAPTM4A	-0.028211132
GEMIN4	0.03133408
TP53RK	0.021102069
BNIP2	0.021819201
TSC2	-0.027497527
COBLL1	-0.056995415
ARF3	-0.022398502
CDKN2B	-0.052230221
ITM2C	0.03785147
ZCRB1	-0.02855121
AGA	-0.041785591
STYX	0.022205538
IFNA13	0.020611201
HNF4A	0.039771776
CLEC4D	0.052840428
L3MBTL4	0.053074198
PDSS2	0.023263663
CHRNA2	-0.018489656
PRLR	-0.053145288
AHR	0.045174511
MEOX1	-0.074508333
FBXL8	0.034064994
NR2E3	0.043648764
SCN4A	0.054342168
GRHL2	0.041023894
KBTBD3	-0.036847972
SLCO1A2	0.026878174
TRIM31	0.027510455
MMP3	-0.087450178
TAOK1	0.028104262
NANOS3	-0.056928515
ZNF281	-0.0299549
SERPINI2	0.071622849
DLK1	0.08889635
NEUROD2	-0.036588275
MRPL41	-0.031637812
RHOF	0.038044037
MS4A5	-0.032148637
DAAM1	-0.035453917
FUT4	-0.029296007
DBF4B	0.023992752
CLDN2	-0.035646933
KRT12	-0.071568038
KCNS1	0.088980443
PAEP	0.086655159
PSMA1	-0.021262528
NID2	-0.058485052
POU3F4	-0.088885589
LSM7	-0.028357556
POLR1C	-0.033384573
MRGPRX3	0.024863796
KLC2	0.023214847
YTHDF1	0.017854322
ABCA12	-0.055638986
FOXF2	0.088163896
ZNF329	-0.023100008
MAGED1	-0.030397767
CCDC9	-0.022290942
TRDN	-0.08972914
ZNF484	0.024625255
SYNPR	-0.070591118
LALBA	-0.03750444
MRPS9	0.02303651
PRDM8	-0.05995679
B4GALNT3	0.044161719
VAPA	0.017393951
PDLIM5	-0.022695769
ASGR2	-0.062788424
POMT2	-0.025935747
GABRB1	0.070023395
SPATA3	-0.047802793
TRPT1	0.026025073
MUS81	0.022720208
LRPPRC	0.021474397
RNF113B	0.054692731
MAGEB18	0.026106291
C12orf54	0.05203027
ZNF606	0.026043631
HSD3B2	0.026956398
C14orf93	-0.023380912
EPB41L3	-0.0537347
PRPF19	-0.021231569
FBXL20	-0.022013245
C9orf116	0.040633831
ALKBH3	0.024231482
CACNG8	-0.057335421
SLC4A3	0.072355658
AR	-0.068327777
APRT	0.031375759
ANKRD33	0.037670123
POLDIP2	0.018889112
ZNF480	-0.025801357
KCNA2	-0.062645356
GSR	0.029652508
RASSF8	0.029893524
TNNT3	-0.104497507
OR2V2	-0.016307568
POFUT2	0.025781497
TTC21B	-0.027393987
SLC28A3	-0.036040571
NAP1L2	-0.064743612
TOM1L2	-0.03901346
C1orf167	0.020858355
IL9	-0.020689788
SNRPB2	-0.022936999
MARVELD1	0.025573574
COG3	-0.02132372
SYT12	0.075140003
SMR3B	-0.027111428
TAC4	0.082701043
OR52E5	-0.017060775
OR1L8	-0.040239553
MEP1A	-0.049324523
CNNM4	0.027083065
PCSK1	-0.060871454
SLCO4C1	-0.056702398
ATP1B2	0.062234535
FGFBP1	-0.035364829
UGT2B11	0.032436252
CXCL1	-0.083284961
GOLGA8G	0.01395051
C20orf85	-0.030159219
RPL10L	0.05825748
OR4D9	0.030510988
RPL27	-0.026374417
RPP25	0.03759829
AIPL1	-0.029951463
LCT	-0.029041352
VEZT	0.021980646
OR4X2	-0.004985598
TP53I13	0.0269362
ATF7IP2	-0.040834353
SLC30A7	-0.022773953
SLC38A6	-0.029088096
BLVRA	-0.027556526
MAGEA8	0.068177522
TH	0.070216787
GPR19	0.049842703
TEX101	0.058180146
KCND1	-0.045013523
UBE2A	0.018365237
TRIP10	-0.020715746
GABRQ	-0.063380757
OR13C9	-0.005105086
SEMA3E	-0.069977769
DBH	0.041459421
RASD1	0.056308918
PDPK1	0.018568622
ENPP5	-0.072188927
PLRG1	-0.022961208
ENAH	-0.026668655
SLC40A1	-0.045806004
GALR2	0.065130522
TSPAN10	-0.042283845
CCT2	-0.021906061
ZNF230	0.025901848
PCDHGB1	0.056114175
PIGN	-0.026565486
PAN3	-0.022377861
HPR	0.046745606
REPS1	0.02606246
FSCN2	0.039211163
CRYZ	0.030619586
HELT	0.032486806
BIRC6	0.029821187
MYOZ1	-0.089364181
HTR6	-0.041718254
ATP1B4	0.047336833
DEAF1	0.024189213
PIGM	0.029776919
PSD	-0.046022152
DYRK2	0.027183753
CST8	0.038292707
GPR6	-0.010327697
HMGN2	0.02343478
TEAD4	0.03232052
KLF11	0.02891475
TRAPPC2	0.02214501
ACE2	0.050328991
PNOC	-0.091560853
STOML2	0.022345142
PAX8	0.055991131
KLF1	0.04852702
ZFX	-0.020323212
TCF7L1	-0.03719032
PUM1	0.019155531
HOXD4	0.041455037
NKIRAS2	0.015747306
INSL6	0.064338625
SLC6A17	0.054967713
DOCK5	-0.038987366
OR7E24	-0.009374697
LSM5	0.02563251
PHLDB1	-0.026164303
PGK2	-0.029433079
CDC42EP4	-0.031885613
ARGFX	0.027396987
MUC7	-0.069802797
SH3RF2	0.053881266
CSNK1E	0.017282879
EDA	0.057345167
LEFTY2	0.07688117
OPN1LW	-0.009023993
AMBN	0.15836196
PCBP4	-0.027103558
NME2	0.026534432
ELAC1	0.024555801
PSG9	0.015739516
WASF1	0.038643309
ABR	0.020925077
C12orf40	-0.035814616
SEMA4D	-0.037626463
USP18	0.041029938
IL20	0.027351796
AP3M2	-0.023212664
SLC35D1	0.026913086
PECR	-0.034222046
PCBP2	-0.019169153
CHM	0.024378645
GAMT	-0.047899226
PADI3	-0.057622439
HSPH1	0.026575248
PCDHB2	0.071507336
H19	-0.065626276
PNMA1	-0.019225327
PIP5KL1	0.04356307
MNT	0.019429909
MRPS16	-0.022761952
KLB	0.032058375
ST6GALNAC4	-0.021772558
C1orf159	-0.02760448
POP5	0.026105205
KCND3	0.082828754
REXO2	-0.02389654
CYB561	0.029606897
TULP3	0.023507895
ARMCX1	-0.027215238
ZNF665	-0.027830117
C1QTNF4	-0.060816167
SERPINA6	0.035247871
CHD8	0.022240879
KCNAB1	-0.028328203
KRTAP10.8	-0.013242207
RPS10	-0.034051696
RRAGA	0.022225248
PROC	0.045712384
MYBPC3	-0.030770987
ZDHHC14	-0.03289228
MYF5	0.067566503
PVR	-0.020005405
ZNF79	-0.019967889
SYT9	-0.075311418
DRAP1	0.024804578
THAP3	-0.021796919
CEP250	0.020652637
FRRS1	0.041413701
PICALM	0.026034123
HSPB9	0.032751304
GIPR	0.058978433
PDHB	-0.020180082
XKR5	0.050312451
PGLYRP3	0.018603201
VWA2	-0.03322431
RASAL2	-0.022200213
FGF8	0.028047878
RASAL1	0.042164173
AGGF1	-0.014438431
IFNA21	-0.019529915
OR56A1	0.022742421
NCOR1	-0.036104251
PLSCR4	0.042808647
TMEM87A	0.019735369
GLRB	0.036979678
MAN2C1	-0.023940362
USP34	-0.023831219
USP26	0.030511313
SULT1A4	0.010438587
LYSMD2	0.028510621
WDR20	0.01624524
PSORS1C2	-0.048875778
THAP4	0.019647055
RNF126P1	-0.041160621
SPPL2A	0.025401441
ONECUT1	0.044175607
IL1RL1	-0.030417368
RIC3	-0.040671176
ADAMTSL3	0.055896914
MRPL40	0.024739429
OSBP	0.018854013
SOX5	-0.052323548
BCAT2	0.024597376
NPY2R	-0.07450794
THAP8	-0.026713503
CSTL1	-0.053356781
HIP1R	0.028468848
TM7SF2	0.035461481
SCG3	0.036879183
UTY	-0.073085096
ARHGAP18	-0.029283011
VN1R5	-0.033947858
OR1K1	-0.025861373
OPRM1	-0.017805797
ABL1	-0.023367084
ALOX12B	0.047272965
TRRAP	-0.021557669
HMGB3	0.023993119
ITIH5	-0.041833319
ALDH5A1	0.054786308
RFPL2	-0.036100179
C11orf52	-0.028165552
GJB5	0.034947643
GUCA1C	-0.017973256
SF3A3	0.015300144
GPR62	0.034337637
GRIN3B	-0.045804693
TMED3	-0.021166204
VSIG1	0.037776309
IFNB1	-0.041747951
SIM1	0.047159078
ACP1	0.025046661
PRNT	-0.019165836
KIAA1324	-0.038288336
RFPL3	-0.026464324
ZNF415	0.029672982
UCP1	0.0408528
GABRB3	0.049110396
IFT20	-0.022260022
CDK5RAP3	0.019473405
SPON1	-0.075088855
LATS2	0.021760795
CNOT4	0.016692968
GRB10	0.026024165
GOT1	-0.022740982
PRDX4	-0.030010361
MYEF2	-0.062021573
IFNA4	-0.011593974
SLC16A9	0.055567152
MKRN3	0.063886309
ZNF226	0.019656116
NOX5	0.032095663
CAPN6	-0.09446058
FBXO3	-0.01674237
NR1H4	-0.029479749
OTUD6B	0.024207048
CDKN1B	0.021746596
MRGPRX2	-0.022602568
BET1	-0.019170119
F12	0.048490059
DPP4	0.057141163
OR2L2	-0.018437943
OR2F1	-0.004134763
NIPA2	-0.017038002
WDR77	-0.021655882
BSND	-0.008363267
OR5D16	0.012029773
PRDM2	0.018953077
AQP7P1	-0.049004558
NPY5R	0.045352114
CSK	-0.019328496
MRPS22	0.015386338
BTBD11	0.0458903
PSMA8	0.06207421
ANKRD2	-0.075353101
SLC22A17	0.038176328
EIF4G2	-0.017621836
MPP5	-0.019883186
ACSM1	-0.032633147
ADCY6	-0.021181518
USP32	0.017440325
QRSL1	-0.021084952
AQP8	0.054632979
UBAP2L	0.020883211
KIAA1841	0.020750093
TTC8	-0.024537168
SNTG2	-0.029851404
CALML5	0.012231746
NME7	-0.023158767
OR2M5	0.026355698
TMEM62	0.03234053
NPM2	-0.046587028
GPR135	0.030792291
COQ4	-0.016750505
CFHR1	-0.038758893
F10	-0.049443395
KCNB1	-0.06261609
OXSM	-0.018063397
FKBP7	0.025556203
PCDHB13	-0.039859806
ABCC11	-0.027387353
SECISBP2	0.018557825
ZBTB33	-0.020786364
TMC4	0.027228787
GEMIN5	0.019429041
DDX24	-0.017312138
SFTPA2	-0.028629796
BCAP29	-0.015458714
MRPS33	-0.021467144
TMPRSS12	-0.021359378
ATXN3	-0.018247785
RASSF3	-0.017907811
PCDHB10	-0.038458096
PDCD7	0.017273483
TNNT2	-0.047492776
TBL2	-0.020829457
SLC27A6	-0.034600153
GRAMD1A	0.027330767
CDO1	-0.072024955
OR11L1	0.009774878
COQ10B	-0.021269839
GPR50	0.023895385
TSC22D1	-0.019754375
OR1G1	-0.020096858
MT4	-0.031058668
CMIP	0.023953444
GABARAPL2	-0.020998163
PDK4	0.046486862
CAPN10	0.022531788
MPDZ	0.026744782
C1orf74	0.026217997
RPS15A	-0.019506482
MRPS18C	0.022417301
OR10G8	-0.019429362
FETUB	-0.020867635
FLG	0.0447695
TFF2	-0.085952891
GLT1D1	0.049151258
OXSR1	0.017306947
TDRD10	-0.037550457
TATDN3	0.020618747
OR4C3	-0.020524002
SLC9A1	-0.020469502
ZNF80	-0.02321942
GRIA3	-0.064734434
CCPG1	0.028795135
PLEKHN1	-0.035930348
NHLH2	0.070281348
CST5	0.038292817
ADCY3	-0.024203147
FGFR2	0.056659314
NIF3L1	0.02166362
PACSIN2	0.019542934
CYP3A4	0.015806839
IRX6	0.052477523
BRMS1L	0.019396297
SPIRE1	0.021733774
CBR4	-0.02102692
BANF1	-0.016246166
HSPB3	0.097123085
PPBP	-0.077623935
GLCE	0.022442439
RGS17	-0.042589647
IFNK	-0.02816787
SLC43A3	0.020880883
BLVRB	-0.028859977
ZNF696	0.021929221
DMWD	0.020230315
OR2G6	0.017622131
IL1RL2	-0.047382622
MLLT3	0.029804498
IL1RAPL2	-0.034240965
PYGB	-0.019099711
CACNG1	-0.064932364
SLC25A29	-0.025478294
RSAD2	-0.05625506
OGFOD1	-0.013694236
DDX1	0.017237217
ZNF200	-0.015482287
LTBP4	0.030666389
TMCO1	0.019995664
SLC7A2	0.043771266
BMP8A	-0.049766094
STK16	-0.019918185
DNAJB11	0.017499815
TJP3	0.026468504
OPN5	-0.017574239
TRIM34	-0.03423707
IAPP	0.022697797
NFATC4	0.038101612
SLC22A2	0.035503342
TRIM15	0.041988552
VANGL2	0.05630968
ADORA2A	-0.029635123
CPLX3	0.003241511
PRG4	0.044308399
TMIE	-0.051392547
CTSO	0.031384776
NPPC	0.056678353
ANKS4B	0.021025254
SLC24A3	0.0537254
DUSP9	0.064485509
RAPGEF6	-0.017141457
ZNF212	0.016537697
WASF2	-0.017907987
TXNRD1	0.020088982
SNTA1	0.025588587
JMJD4	-0.024399483
ALDH1B1	0.030913954
ETNK2	-0.054561652
DDR1	0.025623344
PIN4	0.024764845
DBT	0.01602973
ATP6V1A	-0.025284107
SAMD9	-0.032632229
ANKRD1	0.077065862
CEBPE	0.028057181
GIPC1	-0.017559909
DEFB105A	0.021970156
SLC5A12	0.045848655
UBE2E3	-0.015645268
C8orf31	0.036052018
CIRBP	0.018680175
CABLES2	-0.0208633
OR51Q1	-0.043055514
GUCA2B	-0.018228793
LCE3D	-0.035872221
POMT1	-0.016383781
OAZ3	0.027046703
PIAS1	-0.013407958
DEFB136	-0.030809516
GTDC1	-0.018645635
RELA	-0.012700686
RBPMS2	0.038969037
PPY	-0.036195988
CCBE1	-0.048451455
LYPLA1	-0.019434661
IDI2	0.043462343
CD52	-0.048334843
UTF1	0.02418125
HORMAD1	0.062692907
ISOC1	0.018109956
RECQL5	0.015051923
KRTAP10.1	0.00925188
TTTY20	-0.014177507
KRTAP19.5	-0.026994631
TSPAN12	0.031545582
ZGPAT	-0.019430813
KIAA2026	-0.019984249
MAPK12	-0.031462535
PPIL6	0.032576993
OFCC1	0.030784725
CHRDL1	0.069568893
CASP6	0.017225777
RGN	0.054258071
ACO1	-0.016790912
OR52N4	0.026272213
SRA1	-0.017200998
ESRRA	0.018946687
CRNN	0.01630295
GRK1	-0.018904712
ARHGEF19	-0.030385421
RFT1	-0.016639325
TIMM23	0.017881446
ZNF283	-0.020295876
DAPP1	0.034767417
TAS2R3	-0.025129585
HOOK1	-0.045126224
BMP2K	0.023768997
APCDD1	0.052023065
XRN1	-0.019134441
SLC30A8	0.045250725
APOBEC2	-0.048056567
BASP1	-0.045108656
PCDHA10	-0.023861917
CYB5R1	-0.02379173
SERPINA11	0.063286331
THBS1	-0.050838503
DPYSL2	0.020978574
C11orf49	0.015440094
CHRNB3	0.026314393
ANXA8	-0.044713433
NRG2	-0.037071722
ELMOD1	0.043111662
ACSS1	-0.03012393
PDIA5	0.022620337
OR1B1	0.009273963
PTCHD3	0.04405744
RAPGEF4	-0.028084757
OR52D1	-0.014702971
TMEM121	0.034694374
PRSS3	-0.040717287
CTBP2	-0.017455479
DCLRE1B	-0.013954648
SHH	0.018039812
MOBP	0.011592599
LCN8	0.02359363
NLN	0.018863877
OR5B17	0.007389435
SOX3	0.033225621
TIGD2	-0.018718547
GATA4	-0.04674485
TBXA2R	0.031231071
C1QTNF1	0.042890977
CYP2A7	0.016827462
COMTD1	0.022266535
PSPH	0.018673854
PTPN20	-0.046726399
FBXO17	0.024225468
DAZ1	0.029810281
ARL8B	0.017325661
RAB30	-0.020284339
TTC17	0.012878921
CRKL	0.015604616
TOMM34	0.020478201
TACR1	0.015075658
FLAD1	0.015084415
VPS54	0.015976144
USP22	-0.023657706
ARHGEF17	0.018590265
SUMO3	-0.016109499
SNAP25	-0.059944571
KCTD13	0.01735339
PSMD9	0.015035889
GABRD	0.031895502
PIK3C2A	-0.013562522
METTL1	-0.022885985
TRPM4	0.023383044
C15orf39	-0.018274106
RAB15	0.024061021
GFRA1	-0.056983805
MRAP	0.038037243
ATP6V1E2	0.023468746
CEACAM7	-0.011921494
QPRT	0.045268814
OR2A7	-0.036204044
ECHDC2	-0.029168612
KLF12	0.020906947
TTC21A	0.019357218
NMUR1	0.040013587
KCTD6	-0.016347721
TEX10	-0.014325645
SLITRK1	0.049305331
PKN3	-0.021495173
TRPV1	0.019218827
PI16	0.046054022
ANGPT4	-0.051132093
SLC4A9	-0.023174278
AQP10	0.021997326
ZNF25	0.020173919
SIRT3	0.014535335
KRTAP6.3	-0.011116069
PSMC6	-0.014006603
LZTR1	-0.016103471
OR52A5	0.01204062
ZNF479	-0.017881268
C8G	0.028680051
CNGB3	0.029338259
RNF6	-0.015107302
ALKBH8	-0.01977677
AP1G1	-0.011464436
DNAJC15	-0.025054214
RGMA	0.043545096
GPR17	0.032503641
MAP3K10	0.017381813
SPINK6	-0.039150227
ZNF655	0.013716047
OR6Q1	0.007531557
NEGR1	0.04483123
PTPRH	-0.036817661
OR10G7	-0.00470367
RNPS1	-0.012420869
SIRT2	0.015849169
SMG5	-0.015690121
ARMC8	-0.014578391
CAPN1	0.016031571
TTC5	0.018212045
ADH1C	-0.052412668
SUCLG2	0.016238782
PRRG3	-0.033144516
TGFB2	0.033971611
COMMD8	0.015699974
PLA2G1B	0.040059242
IL17F	-0.017750887
HINT1	-0.015618548
PPP1CB	0.015162816
AGTR2	0.033083347
IZUMO1	0.020540537
PRSS16	-0.041660664
PPP1R3E	-0.018025632
TMCC3	0.024437422
DUS3L	0.017120557
TBRG4	-0.013920781
OR9Q1	-0.009205407
AMPD1	0.050617281
HEXIM1	-0.013321938
RNF183	-0.027899262
PNRC2	-0.011283778
CD9	0.022612519
SLC25A37	-0.020288779
PPP4R1L	-0.020602566
SERPINA9	0.020132526
SLC35F3	-0.026510161
OR6C4	0.01324898
PPP1R8	-0.0093996
ALDH3B2	-0.027452604
SPIN1	0.01501015
OR52J3	-0.014358619
RAB3C	-0.020840336
PLA2G4F	0.034143394
GABRB2	-0.040282024
C9	0.020871371
CWF19L1	0.012685883
GAD2	0.016528096
CYP26A1	-0.04220487
SAP130	0.014375372
MRPL52	-0.013171042
DDX25	-0.022839788
CASP4	-0.020099401
EPHA7	0.03854611
ZFP41	-0.0189844
VGLL4	-0.020601858
SLC10A4	0.0547676
CSN1S1	0.024106566
LRRC27	0.016267465
PLEKHA4	0.024869086
SCAMP4	0.013203616
SMARCC2	0.011513341
ITGB1BP2	0.027116007
LSM8	-0.012085005
KIR2DL1	0.023375479
L3MBTL2	0.012685554
MESP2	0.034267944
MEN1	0.009608346
JSRP1	-0.036934819
MYL2	-0.078721611
PXN	0.01394726
MRRF	0.012460946
ATP2A2	0.014076449
RNASE4	-0.03479712
GJB3	-0.030634251
SAMD7	0.013834767
TM4SF4	0.031465645
OR12D3	-0.016669295
ADH5	-0.012662603
OR4D2	-0.008006364
C3orf52	0.028570227
CCL3L1	0.037340934
TMEM100	0.045217444
EHMT1	-0.011665735
DVL2	0.014645842
RNF13	-0.013940011
LY6G5C	-0.023165598
DNAH17	-0.017463879
VAMP1	0.020909356
TNNI3	0.032497831
SEC23IP	0.013540846
TULP2	-0.03062526
RNASE12	0.004572582
PPM1A	0.011281777
C11orf54	-0.016114654
RYR2	0.032292409
TAAR8	0.012112714
PDE6D	-0.012938218
WDR19	-0.016897074
LRFN5	-0.043732744
GOSR1	0.011290935
RUVBL2	0.014100426
CHRM2	-0.027750331
EXOSC1	-0.015370098
L3MBTL3	0.016986236
PPIH	-0.014775269
ZNF10	-0.019750037
SFTPC	0.020234516
SIAE	0.021138518
TAS2R8	0.010692068
STON2	0.023207634
RCHY1	0.013053754
GPR151	0.013456607
SST	-0.022704787
PHF5A	0.015265538
ST8SIA1	-0.024102882
NOMO1	-0.015628837
DPF3	0.03047178
SNAP29	-0.011204155
RORB	-0.047201228
OR2M3	-0.016305023
IL10RB	-0.016135482
SYT1	-0.038454983
CDH1	0.026381282
INVS	-0.014338665
SH3PXD2B	-0.016351808
CHST5	0.020768914
OR4M1	0.01458071
CEP135	-0.015760873
SLC25A21	-0.034622959
TFF1	0.021345267
MRPS26	0.014102207
FBLN2	0.040111129
UTP14C	0.013267641
PRSS27	-0.017181975
ZNF594	-0.021365365
OR11H1	0.003514663
FCRL4	0.012062165
CASP5	-0.042256205
PPP2R2A	0.013033045
PDCL	-0.009552428
SRP54	0.012046185
ZNF24	0.011185395
HRH4	-0.016546301
FADS6	0.021098176
ACAA2	-0.014240447
REXO4	0.013807576
GZMM	-0.034795438
OR5H14	-0.004078847
PPP1R15A	-0.019391892
ZBTB25	0.013117777
FOLH1	0.030271898
GBP6	-0.028950456
CHAD	0.058398861
RPA3	0.017319528
DCST2	0.022787747
OR56A3	-0.032829655
MDN1	0.01412568
PDCD5	-0.017700053
IFI16	0.024397293
UTS2R	0.041261656
CRTAP	-0.0112893
SPIC	0.036492885
TTN	0.036373934
VTI1B	-0.013772517
THOP1	-0.018319058
PRDX6	0.015070386
PPOX	-0.013267122
RHOA	-0.01359486
PPP1R3B	-0.022460536
RS1	-0.018859501
STAT5B	-0.013341535
PPL	0.036174349
ADCY1	0.029525114
CDK7	-0.012724908
CYB5R4	0.016190704
C4BPB	-0.029990463
GDPD3	-0.020931542
BRSK1	-0.025724498
CRH	-0.005930326
TRAK1	-0.014596409
MRPL12	0.015538914
RABGEF1	0.014650873
CXCL6	0.0369904
PRLHR	-0.009612733
SLC35F1	-0.030922746
ARPC5L	-0.010889694
DPEP3	0.041617869
SCGB2A1	-0.02090336
REG1A	-0.042028659
LRRTM3	-0.03665707
ZC3H3	-0.013078463
HBQ1	0.045056211
NDUFV1	-0.010931194
PTDSS1	0.014758486
ST18	-0.022841905
MCOLN2	0.033875083
ZNF207	0.008140955
WNT7B	-0.041235376
LRRTM4	0.04204966
DTX3	-0.02054246
OR52B4	0.002162632
PRSS21	0.041683802
TDRKH	0.020706822
OR4K13	0.012957381
PRKAG3	-0.036052942
DPY19L1	0.012811262
HIPK2	-0.019207915
SERF1A	0.019114189
UCKL1	0.014229329
SLC30A5	0.010801477
FTSJ3	0.012729646
DNM2	0.009835807
